0.0,0.01,0.0
0.02,0.01,0.0
0.04,0.01,0.0
0.06,0.01,0.0
0.08,0.01,0.0
0.1,0.01,0.0
0.12,0.01,0.0
0.001,0.005,0.0
0.013,0.0002,0.0
0.026,-0.002,0.0
0.060,-0.0074,0.0
0.087,-0.0085,0.0
