100,2,w,s
0.0000000000000000,0.0000000000000000,0.29999999999999999
0.0000000000000000,0.0000000000000000,0.29999999999999999
0.0000000000000000,0.0000000000000000,0.29999999999999999
0.0000000000000000,0.0000000000000000,0.29999999999999999
0.0000000000000000,0.0000000000000000,0.29999999999999999
-0.0000000000000000,0.0000000000000000,0.29999999999999999
-0.0000000000000000,0.0000000000000000,0.29999999999999999
-0.0000000000000000,0.0000000000000000,0.29999999999999999
-0.0000000000000000,0.0000000000000000,0.29999999999999999
-0.0000000000000000,0.0000000000000000,0.29999999999999999
-0.0000000000000000,-0.0000000000000000,0.29999999999999999
-0.0000000000000000,-0.0000000000000000,0.29999999999999999
-0.0000000000000000,-0.0000000000000000,0.29999999999999999
-0.0000000000000000,-0.0000000000000000,0.29999999999999999
-0.0000000000000000,-0.0000000000000000,0.29999999999999999
0.0000000000000000,-0.0000000000000000,0.29999999999999999
0.0000000000000000,-0.0000000000000000,0.29999999999999999
0.0000000000000000,-0.0000000000000000,0.29999999999999999
0.0000000000000000,-0.0000000000000000,0.29999999999999999
0.0000000000000000,-0.0000000000000000,0.29999999999999999
0.11250000000000000E-1,0.0000000000000000,0.29999999999999999
0.10640443969132139E-1,0.36528690285526889E-2,0.29999999999999999
0.88778307307094267E-2,0.69098930177587626E-2,0.29999999999999999
0.61531667788773036E-2,0.94181228804534455E-2,0.29999999999999999
0.27617117303339912E-2,0.10905752991817466E-1,0.29999999999999999
-0.92901763656373800E-3,0.11211575546325035E-1,0.29999999999999999
-0.45190735273459041E-2,0.10302449924869396E-1,0.29999999999999999
-0.76194176807895843E-2,0.82768939950727330E-2,0.29999999999999999
-0.98940797010730001E-2,0.53544081716670787E-2,0.29999999999999999
-0.11096564663280626E-1,0.18516891406582577E-2,0.29999999999999999
-0.11096564663280626E-1,-0.18516891406582549E-2,0.29999999999999999
-0.98940797010730018E-2,-0.53544081716670770E-2,0.29999999999999999
-0.76194176807895912E-2,-0.82768939950727261E-2,0.29999999999999999
-0.45190735273459110E-2,-0.10302449924869395E-1,0.29999999999999999
-0.92901763656374331E-3,-0.11211575546325035E-1,0.29999999999999999
0.27617117303339865E-2,-0.10905752991817468E-1,0.29999999999999999
