-0.4288864135742188E-01,-0.1952984631061554E+00,0.9999772706871740E+05,0.6361229419708252E+01,-0.1988652795553207E+00
-0.2749557048082352E-01,-0.1980927586555481E+00,0.9999758507341650E+05,0.6385280132293701E+01,-0.1997942775487900E+00
-0.2799094312433207E-01,-0.1980130445060746E+00,0.9999757146622757E+05,0.6385280134267509E+01,-0.1997942776764700E+00
-0.2907252974061707E-01,-0.1978389982434705E+00,0.9999759738050871E+05,0.6385280127440491E+01,-0.1997942772348497E+00
-0.3054946093914247E-01,-0.1976013341014069E+00,0.9999762767163603E+05,0.6385280133403592E+01,-0.1997942776205857E+00
-0.3216619611623547E-01,-0.1973411730463820E+00,0.9999761533289730E+05,0.6373220950145380E+01,-0.1990142080193245E+00
-0.3364312731476089E-01,-0.1971035089043184E+00,0.9999764125468678E+05,0.6373221001262310E+01,-0.1990142099857994E+00
-0.3472471393104590E-01,-0.1969294626417143E+00,0.9999767000715689E+05,0.6373220987843058E+01,-0.1990142188484599E+00
-0.3522008657455444E-01,-0.1968497484922409E+00,0.9999765804053328E+05,0.6373220920562744E+01,-0.1990142017602921E+00
-0.1972353644669056E-01,-0.1989919990301132E+00,0.9999745155241051E+05,0.6397569656372070E+01,-0.2006300687789917E+00
-0.2022195641218864E-01,-0.1989343308116652E+00,0.9999751054721448E+05,0.6397569660962869E+01,-0.2006300693383275E+00
-0.2131019648970652E-01,-0.1988084191892218E+00,0.9999752522856982E+05,0.6397569662562559E+01,-0.2006300691999972E+00
-0.2279621314132930E-01,-0.1986364839963820E+00,0.9999750487689266E+05,0.6385280212799356E+01,-0.1997942936304552E+00
-0.2442289378618479E-01,-0.1984482736892793E+00,0.9999754153203298E+05,0.6385280132569986E+01,-0.1997942775675798E+00
-0.2590891043780755E-01,-0.1982763384964396E+00,0.9999756181044965E+05,0.6385280170422925E+01,-0.1997942830149997E+00
-0.2699715051532543E-01,-0.1981504268739960E+00,0.9999755989372342E+05,0.6385280131614695E+01,-0.1997942775026119E+00
-0.2749557048082352E-01,-0.1980927586555481E+00,0.9999758507341650E+05,0.6385280132293701E+01,-0.1997942775487900E+00
-0.1192319393157959E-01,-0.1995985209941864E+00,0.9999743423235444E+05,0.6410528182983398E+01,-0.2007351815700531E+00
-0.1242342931786076E-01,-0.1995596247856675E+00,0.9999741091179682E+05,0.6410528146572464E+01,-0.2007351872202842E+00
-0.1351563314841917E-01,-0.1994746995902424E+00,0.9999740827268468E+05,0.6397569662663597E+01,-0.2006300688300253E+00
-0.1500706239524298E-01,-0.1993587322985103E+00,0.9999743139993175E+05,0.6397569655248523E+01,-0.2006300687698780E+00
-0.1663966798302716E-01,-0.1992317877257893E+00,0.9999744807565886E+05,0.6397569670072901E+01,-0.2006300698522430E+00
-0.1813109722985098E-01,-0.1991158204340572E+00,0.9999747864797270E+05,0.6397569688795413E+01,-0.2006300815641277E+00
-0.1922330106040939E-01,-0.1990308952386321E+00,0.9999748385460812E+05,0.6397569656377447E+01,-0.2006300687790353E+00
-0.1972353644669056E-01,-0.1989919990301132E+00,0.9999745155241051E+05,0.6397569656372070E+01,-0.2006300687789917E+00
-0.4105448257178068E-02,-0.1999084502458572E+00,0.9999729121924052E+05,0.6410528182983398E+01,-0.2007351815700531E+00
-0.4606799706772271E-02,-0.1998885745059613E+00,0.9999729943551632E+05,0.6410528182983398E+01,-0.2007351815700531E+00
-0.5701440327408058E-02,-0.1998451782172443E+00,0.9999732131906602E+05,0.6410528221135664E+01,-0.2007351829628059E+00
-0.7196197066672463E-02,-0.1997859195950117E+00,0.9999735059514311E+05,0.6410528182983397E+01,-0.2007351815700530E+00
-0.8832445122085192E-02,-0.1997210516450320E+00,0.9999735807956074E+05,0.6410528205463065E+01,-0.2007351854734770E+00
-0.1032720186134960E-01,-0.1996617930227993E+00,0.9999738413841973E+05,0.6410528182983398E+01,-0.2007351815700531E+00
-0.1142184248198539E-01,-0.1996183967340823E+00,0.9999741858399435E+05,0.6410528186036002E+01,-0.2007351875696252E+00
-0.1192319393157959E-01,-0.1995985209941864E+00,0.9999743423235444E+05,0.6410528182983398E+01,-0.2007351815700531E+00
-0.6547484546899796E-01,-0.1889514327049255E+00,0.9999804860404474E+05,0.6337474346160889E+01,-0.1959663480520248E+00
-0.6611785847984671E-01,-0.1887081257065525E+00,0.9999801830113243E+05,0.6337474343146208E+01,-0.1959663476023281E+00
-0.6752180008975345E-01,-0.1881768941245564E+00,0.9999801981920090E+05,0.6326460931893625E+01,-0.1947150581888301E+00
-0.6943891438588011E-01,-0.1874514852804760E+00,0.9999804716061706E+05,0.6326460840332078E+01,-0.1947150233060798E+00
-0.7153749969855439E-01,-0.1866574103789707E+00,0.9999806254240587E+05,0.6326460854392778E+01,-0.1947150300187829E+00
-0.7345461399468106E-01,-0.1859320015348903E+00,0.9999809686281216E+05,0.6326460839864140E+01,-0.1947150232931814E+00
-0.7485855560458779E-01,-0.1854007699528941E+00,0.9999813632332272E+05,0.6326460827450289E+01,-0.1947150211163886E+00
-0.7550156861543655E-01,-0.1851574629545212E+00,0.9999813401714311E+05,0.6315391540527344E+01,-0.1926779299974442E+00
-0.7550156861543655E-01,-0.1851574629545212E+00,0.9999813401714311E+05,0.6315391540527344E+01,-0.1926779299974442E+00
-0.7613073005410433E-01,-0.1848802996366726E+00,0.9999813887204268E+05,0.6315391552708436E+01,-0.1926779348080367E+00
-0.7750442842130942E-01,-0.1842751468511112E+00,0.9999814149799990E+05,0.6315391531875497E+01,-0.1926779327852217E+00
-0.7938024487959475E-01,-0.1834487969172150E+00,0.9999815783324130E+05,0.6315391539565001E+01,-0.1926779298895117E+00
-0.8143362316621214E-01,-0.1825442260014862E+00,0.9999820191312091E+05,0.6315391532366749E+01,-0.1926779100096431E+00
-0.8330943962449745E-01,-0.1817178760675899E+00,0.9999821902707135E+05,0.6315391532908375E+01,-0.1926779291429310E+00
-0.8468313799170252E-01,-0.1811127232820285E+00,0.9999823941157428E+05,0.6315391523156175E+01,-0.1926779280491631E+00
-0.8531229943037033E-01,-0.1808355599641800E+00,0.9999824945524515E+05,0.6300168991088867E+01,-0.1909706294536591E+00
-0.8531229943037033E-01,-0.1808355599641800E+00,0.9999824945524515E+05,0.6300168991088867E+01,-0.1909706294536591E+00
-0.8592579602619740E-01,-0.1805252599014575E+00,0.9999824711651726E+05,0.6300168991088866E+01,-0.1909706294536590E+00
-0.8726529209219605E-01,-0.1798477570169708E+00,0.9999825177524766E+05,0.6300169022328122E+01,-0.1909706427752673E+00
-0.8909440452793468E-01,-0.1789226113724857E+00,0.9999825994023768E+05,0.6300168991088867E+01,-0.1909706294536590E+00
-0.9109665786286961E-01,-0.1779098928999753E+00,0.9999829561110681E+05,0.6300168988393013E+01,-0.1909706300190172E+00
-0.9292577029860824E-01,-0.1769847472554901E+00,0.9999830783680305E+05,0.6300168991088868E+01,-0.1909706294536591E+00
-0.9426526636460685E-01,-0.1763072443710033E+00,0.9999832568540893E+05,0.6300168953523235E+01,-0.1909706255446793E+00
-0.9487876296043396E-01,-0.1759969443082809E+00,0.9999836592255931E+05,0.6300168991088867E+01,-0.1909706294536591E+00
-0.9487876296043396E-01,-0.1759969443082809E+00,0.9999836592255931E+05,0.6300168991088867E+01,-0.1909706294536591E+00
-0.9547482348961643E-01,-0.1756543427041401E+00,0.9999836315475122E+05,0.6300169022855557E+01,-0.1909706364784991E+00
-0.9677625000015906E-01,-0.1749063132870695E+00,0.9999836301743510E+05,0.6285626873818995E+01,-0.1877548066596022E+00
-0.9855337758945040E-01,-0.1738848620534355E+00,0.9999838891569883E+05,0.6285626944726870E+01,-0.1877548256253894E+00
-0.1004987252743382E+00,-0.1727667218565529E+00,0.9999841274139786E+05,0.6285626895110432E+01,-0.1877548113679602E+00
-0.1022758528636295E+00,-0.1717452706229189E+00,0.9999841133875007E+05,0.6285626898784508E+01,-0.1877548183274123E+00
-0.1035772793741721E+00,-0.1709972412058482E+00,0.9999842791040048E+05,0.6285626873807031E+01,-0.1877547979359737E+00
-0.1041733399033546E+00,-0.1706546396017075E+00,0.9999845534415593E+05,0.6285626888275146E+01,-0.1877548098564148E+00
-0.1041733399033546E+00,-0.1706546396017075E+00,0.9999845534415593E+05,0.6285626888275146E+01,-0.1877548098564148E+00
-0.1047502433116326E+00,-0.1702806786879640E+00,0.9999847294917575E+05,0.6285626852060757E+01,-0.1877548027897972E+00
-0.1060098425516377E+00,-0.1694641799882098E+00,0.9999847957520370E+05,0.6271873407279368E+01,-0.1856601267869475E+00
-0.1077298540488142E+00,-0.1683492323870973E+00,0.9999849717671135E+05,0.6271873481098436E+01,-0.1856601290784389E+00
-0.1096126791223627E+00,-0.1671287456040069E+00,0.9999853796445476E+05,0.6271873478037234E+01,-0.1856601244215132E+00
-0.1113326906195392E+00,-0.1660137980028942E+00,0.9999854318766520E+05,0.6271873470258184E+01,-0.1856601232367404E+00
-0.1125922898595443E+00,-0.1651972993031400E+00,0.9999854836249733E+05,0.6271873472896646E+01,-0.1856601236385861E+00
-0.1131691932678223E+00,-0.1648233383893967E+00,0.9999857165188363E+05,0.6271873474121094E+01,-0.1856601238250732E+00
-0.1131691932678223E+00,-0.1648233383893967E+00,0.9999857165188363E+05,0.6271873474121094E+01,-0.1856601238250732E+00
-0.1137252739263367E+00,-0.1644190636037854E+00,0.9999855646212878E+05,0.6271873511080332E+01,-0.1856601449299939E+00
-0.1149394091954229E+00,-0.1635363782089652E+00,0.9999857106420358E+05,0.6271873399302496E+01,-0.1856601128031762E+00
-0.1165973386031504E+00,-0.1623310511658379E+00,0.9999860365832668E+05,0.6258594054949459E+01,-0.1828637311808064E+00
-0.1184122049945478E+00,-0.1610116297652534E+00,0.9999863377238867E+05,0.6258594036604927E+01,-0.1828637307165991E+00
-0.1200701344022753E+00,-0.1598063027221261E+00,0.9999867118223936E+05,0.6258594043685034E+01,-0.1828637288087324E+00
-0.1212842696713615E+00,-0.1589236173273058E+00,0.9999868213128894E+05,0.6258594032285623E+01,-0.1828637264082341E+00
-0.1218403503298759E+00,-0.1585193425416946E+00,0.9999866576751493E+05,0.6258594036102295E+01,-0.1828637272119522E+00
-0.1218403503298759E+00,-0.1585193425416946E+00,0.9999866576751493E+05,0.6258594036102295E+01,-0.1828637272119522E+00
-0.1223740056800517E+00,-0.1580858958385969E+00,0.9999867972107843E+05,0.6258594049014378E+01,-0.1828637310353029E+00
-0.1235391779842202E+00,-0.1571395170688228E+00,0.9999868627950702E+05,0.6258594024502739E+01,-0.1828637252372751E+00
-0.1251302473463718E+00,-0.1558472152691739E+00,0.9999870650546566E+05,0.6258593950589555E+01,-0.1828637221195723E+00
-0.1268719248256977E+00,-0.1544325862187488E+00,0.9999874722716406E+05,0.6246010330602559E+01,-0.1807215110907263E+00
-0.1284629941878493E+00,-0.1531402844190998E+00,0.9999876556671443E+05,0.6246010311581947E+01,-0.1807215195207310E+00
-0.1296281664920179E+00,-0.1521939056493257E+00,0.9999877718329859E+05,0.6246010305577417E+01,-0.1807215068305132E+00
-0.1301618218421936E+00,-0.1517604589462280E+00,0.9999878753589366E+05,0.6246010303497314E+01,-0.1807215064764023E+00
0.5037887766957283E-01,-0.2000000029802322E+00,0.9999661745294623E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.4998110294563635E-01,-0.2000000029802322E+00,0.9999662187055507E+05,0.6448972702026373E+01,-0.1999298483133317E+00
0.4911260965408316E-01,-0.2000000029802322E+00,0.9999663148636286E+05,0.6448972702026372E+01,-0.1999298483133317E+00
0.4792666225172834E-01,-0.2000000029802322E+00,0.9999664565699885E+05,0.6448972702026363E+01,-0.1999298483133315E+00
0.4662845493815584E-01,-0.2000000029802323E+00,0.9999666137038448E+05,0.6448972702026365E+01,-0.1999298483133315E+00
0.4544250753580102E-01,-0.2000000029802322E+00,0.9999667598354533E+05,0.6448972702026376E+01,-0.1999298483133318E+00
0.4457401424424782E-01,-0.2000000029802322E+00,0.9999668880590850E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.4417623952031136E-01,-0.2000000029802322E+00,0.9999670264507271E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.5658151954412460E-01,-0.2000000029802322E+00,0.9999657240804080E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.5618374458128555E-01,-0.2000000029802322E+00,0.9999655714452741E+05,0.6448972702026372E+01,-0.1999298483133317E+00
0.5531525076811726E-01,-0.2000000029802322E+00,0.9999656355480383E+05,0.6448972702026369E+01,-0.1999298483133317E+00
0.5412930265348512E-01,-0.2000000029802322E+00,0.9999658375926662E+05,0.6448972702026373E+01,-0.1999298483133317E+00
0.5283109456021231E-01,-0.2000000029802323E+00,0.9999659126892292E+05,0.6448972702026365E+01,-0.1999298483133315E+00
0.5164514644558017E-01,-0.2000000029802322E+00,0.9999660903308466E+05,0.6448972702026373E+01,-0.1999298483133318E+00
0.5077665263241189E-01,-0.2000000029802322E+00,0.9999662279705584E+05,0.6448972702026372E+01,-0.1999298483133317E+00
0.5037887766957283E-01,-0.2000000029802322E+00,0.9999661745294623E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.6278415769338608E-01,-0.2000000029802322E+00,0.9999650833014766E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.6238638296944961E-01,-0.2000000029802322E+00,0.9999649717559469E+05,0.6448972702026371E+01,-0.1999298483133316E+00
0.6151788967789641E-01,-0.2000000029802322E+00,0.9999649334159796E+05,0.6448972702026375E+01,-0.1999298483133317E+00
0.6033194227554158E-01,-0.2000000029802322E+00,0.9999650399224668E+05,0.6448972702026373E+01,-0.1999298483133316E+00
0.5903373496196911E-01,-0.2000000029802323E+00,0.9999652945015929E+05,0.6448972702026368E+01,-0.1999298483133316E+00
0.5784778755961427E-01,-0.2000000029802322E+00,0.9999652619954624E+05,0.6448972702026379E+01,-0.1999298483133318E+00
0.5697929426806106E-01,-0.2000000029802322E+00,0.9999653745281772E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.5658151954412460E-01,-0.2000000029802322E+00,0.9999657240804080E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.6898679584264755E-01,-0.2000000029802322E+00,0.9999638568146821E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.6858902111871110E-01,-0.2000000029802322E+00,0.9999641992458313E+05,0.6448972702026396E+01,-0.1999298483133318E+00
0.6772052782715789E-01,-0.2000000029802322E+00,0.9999642287871706E+05,0.6448972702026373E+01,-0.1999298483133317E+00
0.6653458042480306E-01,-0.2000000029802322E+00,0.9999640929496329E+05,0.6448972702026379E+01,-0.1999298483133317E+00
0.6523637311123057E-01,-0.2000000029802323E+00,0.9999646003553960E+05,0.6448972702026364E+01,-0.1999298483133315E+00
0.6405042570887574E-01,-0.2000000029802322E+00,0.9999644727116612E+05,0.6448972702026381E+01,-0.1999298483133318E+00
0.6318193241732253E-01,-0.2000000029802322E+00,0.9999645342100324E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.6278415769338608E-01,-0.2000000029802322E+00,0.9999650833014766E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.7518944144248962E-01,-0.2000000029802322E+00,0.9999628545146786E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.7479166624074798E-01,-0.2000000029802322E+00,0.9999632966100144E+05,0.6448972702026365E+01,-0.1999298483133316E+00
0.7392317190596460E-01,-0.2000000029802322E+00,0.9999634098236507E+05,0.6448972702026369E+01,-0.1999298483133317E+00
0.7273722307905518E-01,-0.2000000029802322E+00,0.9999632527368997E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.7143901420608198E-01,-0.2000000029802323E+00,0.9999637801188885E+05,0.6448972702026365E+01,-0.1999298483133315E+00
0.7025306537917257E-01,-0.2000000029802322E+00,0.9999638213555960E+05,0.6448972702026366E+01,-0.1999298483133316E+00
0.6938457104438919E-01,-0.2000000029802322E+00,0.9999637779510210E+05,0.6448972702026366E+01,-0.1999298483133316E+00
0.6898679584264755E-01,-0.2000000029802322E+00,0.9999638568146821E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.8139207959175110E-01,-0.2000000029802322E+00,0.9999610416211863E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.8099430486781460E-01,-0.2000000029802322E+00,0.9999608140786963E+05,0.6460708103344863E+01,-0.2244036746662393E+00
0.8012581157626143E-01,-0.2000000029802322E+00,0.9999609441169670E+05,0.6448972723825808E+01,-0.1999298937753909E+00
0.7893986417390661E-01,-0.2000000029802322E+00,0.9999618388583598E+05,0.6448972697681341E+01,-0.1999298392518689E+00
0.7764165686033411E-01,-0.2000000029802323E+00,0.9999626935555269E+05,0.6448972699457761E+01,-0.1999298429565882E+00
0.7645570945797928E-01,-0.2000000029802322E+00,0.9999628011600110E+05,0.6448972705638917E+01,-0.1999298558471607E+00
0.7558721616642609E-01,-0.2000000029802322E+00,0.9999628731944530E+05,0.6448972706210498E+01,-0.1999298570392102E+00
0.7518944144248962E-01,-0.2000000029802322E+00,0.9999628545146786E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.8759471774101257E-01,-0.2000000029802322E+00,0.9999625431368314E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.8719694301707608E-01,-0.2000000029802322E+00,0.9999624557964237E+05,0.6460708141326939E+01,-0.2244037538766865E+00
0.8632844972552291E-01,-0.2000000029802322E+00,0.9999624361214548E+05,0.6460708141326911E+01,-0.2244037538766862E+00
0.8514250232316808E-01,-0.2000000029802322E+00,0.9999624007409805E+05,0.6460708141326912E+01,-0.2244037538766861E+00
0.8384429500959559E-01,-0.2000000029802323E+00,0.9999621665473125E+05,0.6460708141326903E+01,-0.2244037538766860E+00
0.8265834760724076E-01,-0.2000000029802322E+00,0.9999620567054579E+05,0.6460708141326922E+01,-0.2244037538766862E+00
0.8178985431568755E-01,-0.2000000029802322E+00,0.9999616511266251E+05,0.6460708141326903E+01,-0.2244037538766861E+00
0.8139207959175110E-01,-0.2000000029802322E+00,0.9999610416211863E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.9379736334085464E-01,-0.2000000029802322E+00,0.9999623687584378E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.9339958813911295E-01,-0.2000000029802322E+00,0.9999624021334204E+05,0.6460708141326928E+01,-0.2244037538766864E+00
0.9253109380432963E-01,-0.2000000029802322E+00,0.9999625016404077E+05,0.6460708141326905E+01,-0.2244037538766861E+00
0.9134514497742022E-01,-0.2000000029802322E+00,0.9999625829895135E+05,0.6460708141326919E+01,-0.2244037538766862E+00
0.9004693610444700E-01,-0.2000000029802323E+00,0.9999624608285073E+05,0.6460708141326903E+01,-0.2244037538766861E+00
0.8886098727753759E-01,-0.2000000029802322E+00,0.9999625256806097E+05,0.6460708141326905E+01,-0.2244037538766861E+00
0.8799249294275423E-01,-0.2000000029802322E+00,0.9999625756338859E+05,0.6460708141326901E+01,-0.2244037538766860E+00
0.8759471774101257E-01,-0.2000000029802322E+00,0.9999625431368314E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.1000000014901161E+00,-0.2000000029802322E+00,0.9999599734233448E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.9960222676617962E-01,-0.2000000029802322E+00,0.9999603660541328E+05,0.6460708141326924E+01,-0.2244037538766871E+00
0.9873373347462645E-01,-0.2000000029802322E+00,0.9999612757535247E+05,0.6460708141326914E+01,-0.2244037538766863E+00
0.9754778607227163E-01,-0.2000000029802322E+00,0.9999619091818956E+05,0.6460708141326924E+01,-0.2244037538766864E+00
0.9624957875869913E-01,-0.2000000029802323E+00,0.9999620406362899E+05,0.6460708141326903E+01,-0.2244037538766860E+00
0.9506363135634431E-01,-0.2000000029802322E+00,0.9999623535857601E+05,0.6460708141326924E+01,-0.2244037538766863E+00
0.9419513806479110E-01,-0.2000000029802322E+00,0.9999624852438262E+05,0.6460708141326903E+01,-0.2244037538766861E+00
0.9379736334085464E-01,-0.2000000029802322E+00,0.9999623687584378E+05,0.6460708141326904E+01,-0.2244037538766861E+00
0.3717903280630708E-02,-0.2000000029802322E+00,0.9999726503770775E+05,0.6423582553863525E+01,-0.2013491690158844E+00
0.3216192327432461E-02,-0.1999941317101749E+00,0.9999723099832854E+05,0.6423582557772110E+01,-0.2013491698191770E+00
0.2120766773894672E-02,-0.1999813124978149E+00,0.9999722072648673E+05,0.6423582622010175E+01,-0.2013491667220098E+00
0.6249381908460866E-03,-0.1999638075708954E+00,0.9999724666993640E+05,0.6423582559812339E+01,-0.2013491697687478E+00
-0.1012483167393446E-02,-0.1999446456551941E+00,0.9999727844268120E+05,0.6423582553900389E+01,-0.2013491690176182E+00
-0.2508311750442033E-02,-0.1999271407282745E+00,0.9999729816964605E+05,0.6423582554311285E+01,-0.2013491690369439E+00
-0.3603737303979821E-02,-0.1999143215159145E+00,0.9999729253192602E+05,0.6410528183349265E+01,-0.2007351815872610E+00
-0.4105448257178068E-02,-0.1999084502458572E+00,0.9999729121924052E+05,0.6410528182983398E+01,-0.2007351815700531E+00
0.1154179032891989E-01,-0.2000000029802322E+00,0.9999703756388294E+05,0.6436204433441162E+01,-0.2016592472791672E+00
0.1104004503347430E-01,-0.2000000029802322E+00,0.9999713794791710E+05,0.6436204433538157E+01,-0.2016592472815500E+00
0.9944544497767858E-02,-0.2000000029802322E+00,0.9999715409240966E+05,0.6436204433092270E+01,-0.2016592472705960E+00
0.8448613524857427E-02,-0.2000000029802322E+00,0.9999713942938537E+05,0.6436204433060048E+01,-0.2016592472698046E+00
0.6811080084693168E-02,-0.2000000029802323E+00,0.9999721259660715E+05,0.6436204433327431E+01,-0.2016592472763731E+00
0.5315149111782737E-02,-0.2000000029802322E+00,0.9999718931581001E+05,0.6436204432848789E+01,-0.2016592472646145E+00
0.4219648576076299E-02,-0.2000000029802322E+00,0.9999718166216349E+05,0.6423582555394411E+01,-0.2013491690534933E+00
0.3717903280630708E-02,-0.2000000029802322E+00,0.9999726503770775E+05,0.6423582553863525E+01,-0.2013491690158844E+00
0.1936567761003971E-01,-0.2000000029802322E+00,0.9999702737990052E+05,0.6448972702026367E+01,-0.1999298483133316E+00
0.1886393229966271E-01,-0.2000000029802322E+00,0.9999701623010825E+05,0.6448972703476402E+01,-0.1999298481169318E+00
0.1776843173135532E-01,-0.2000000029802322E+00,0.9999703697712900E+05,0.6448972702487701E+01,-0.1999298482508460E+00
0.1627250071392757E-01,-0.2000000029802322E+00,0.9999707484407708E+05,0.6448972700722896E+01,-0.1999298484898802E+00
0.1463496722503204E-01,-0.2000000029802323E+00,0.9999709043228361E+05,0.6448972704070743E+01,-0.1999298480364307E+00
0.1313903620760427E-01,-0.2000000029802322E+00,0.9999711079288981E+05,0.6436204431623855E+01,-0.2016592475253126E+00
0.1204353563929689E-01,-0.2000000029802322E+00,0.9999709457178305E+05,0.6436204433746238E+01,-0.2016592472378462E+00
0.1154179032891989E-01,-0.2000000029802322E+00,0.9999703756388294E+05,0.6436204433441162E+01,-0.2016592472791672E+00
-0.1661860793828964E+00,0.1111972481012344E+00,0.1000009564173043E+06,0.6106119155883789E+01,-0.1066029965877533E+00
-0.1656473043502122E+00,0.1119409709767955E+00,0.1000009595052468E+06,0.6106119156452473E+01,-0.1066029974890289E+00
-0.1644709538347451E+00,0.1135648004695477E+00,0.1000009639893978E+06,0.6106119156335208E+01,-0.1066029973031840E+00
-0.1628646203700591E+00,0.1157821766859519E+00,0.1000009861578172E+06,0.6106119158328759E+01,-0.1066030046367882E+00
-0.1611062339123200E+00,0.1182094462388528E+00,0.1000010024194646E+06,0.6106119155615458E+01,-0.1066029961624914E+00
-0.1594999004476341E+00,0.1204268224552570E+00,0.1000009947290715E+06,0.6106119158368466E+01,-0.1066030004045296E+00
-0.1583235499321669E+00,0.1220506519480092E+00,0.1000009993130147E+06,0.6103772635022576E+01,-0.1028841366560923E+00
