  0.1297838228604980E+00  0.2000000029802323E+00  0.1000014134192504E+06  0.6079998493189696E+01 -0.2887799776137250E-01
  0.1307874785580743E+00  0.2000000029802322E+00  0.1000014142744521E+06  0.6080039978202397E+01 -0.2871248806582904E-01
  0.1315224759438297E+00  0.2000000029802322E+00  0.1000014206100913E+06  0.6080146312619412E+01 -0.2848365720264669E-01
  0.1318591088056564E+00  0.2000000029802322E+00  0.1000014253150494E+06  0.6080159187316895E+01 -0.2853420190513134E-01
  0.1318591088056564E+00  0.2000000029802322E+00  0.1000014253150494E+06  0.6080159187316895E+01 -0.2853420190513134E-01
  0.1322014963530764E+00  0.2000000029802322E+00  0.1000014224046322E+06  0.6080158710533527E+01 -0.2850716342444484E-01
  0.1329490584030297E+00  0.2000000029802322E+00  0.1000014225958105E+06  0.6080163478812775E+01 -0.2831621899338097E-01
  0.1339698714362031E+00  0.2000000029802322E+00  0.1000014223769664E+06  0.6080149650586408E+01 -0.2827653442342102E-01
  0.1350873130215758E+00  0.2000000029802323E+00  0.1000014228936150E+06  0.6080155372653945E+01 -0.2822100671728920E-01
  0.1361081260547492E+00  0.2000000029802322E+00  0.1000014242740405E+06  0.6080213069469048E+01 -0.2798975490348563E-01
  0.1368556881047026E+00  0.2000000029802322E+00  0.1000014224835140E+06  0.6080299377211404E+01 -0.2812845156456862E-01
  0.1371980756521225E+00  0.2000000029802322E+00  0.1000014169471295E+06  0.6080286502838135E+01 -0.2685821615159512E-01
  0.1533944457769394E+00  0.2000000029802322E+00  0.1000014049843978E+06  0.6080919742584229E+01 -0.2563893608748913E-01
  0.1537454643971387E+00  0.2000000029802322E+00  0.1000014136877802E+06  0.6080933572243657E+01 -0.2663596845539678E-01
  0.1545118713569287E+00  0.2000000029802322E+00  0.1000014158700101E+06  0.6081117153604731E+01 -0.2573178483867319E-01
  0.1555584175443887E+00  0.2000000029802322E+00  0.1000014157649368E+06  0.6081197261750895E+01 -0.2602085129353194E-01
  0.1567040281438590E+00  0.2000000029802323E+00  0.1000014158425925E+06  0.6081185817543054E+01 -0.2566547438336031E-01
  0.1577505743313189E+00  0.2000000029802322E+00  0.1000014076300756E+06  0.6081136703531189E+01 -0.2475171082448172E-01
  0.1585169812911089E+00  0.2000000029802322E+00  0.1000014080158644E+06  0.6081182955802989E+01 -0.2526982796105200E-01
  0.1588679999113083E+00  0.2000000029802322E+00  0.1000014150384855E+06  0.6081223487854004E+01 -0.2430638112127781E-01
  0.1588679999113083E+00  0.2000000029802322E+00  0.1000014150384855E+06  0.6081223487854004E+01 -0.2430638112127781E-01
  0.1592247741727112E+00  0.2000000029802322E+00  0.1000014188366265E+06  0.6081271647586449E+01 -0.2499920585101697E-01
  0.1600037478831595E+00  0.2000000029802322E+00  0.1000014145698712E+06  0.6081375598765444E+01 -0.2429805140288764E-01
  0.1610674542553258E+00  0.2000000029802322E+00  0.1000014079872483E+06  0.6081350326600789E+01 -0.2427364527330903E-01
  0.1622318493955302E+00  0.2000000029802323E+00  0.1000014161220256E+06  0.6081327915173069E+01 -0.2377884002134686E-01
  0.1632955557676965E+00  0.2000000029802322E+00  0.1000014197267606E+06  0.6081371307901385E+01 -0.2325172463398873E-01
  0.1640745294781448E+00  0.2000000029802322E+00  0.1000014180501092E+06  0.6081552029660410E+01 -0.2306260140801513E-01
  0.1644313037395477E+00  0.2000000029802322E+00  0.1000014248775282E+06  0.6081587791442871E+01 -0.2473916858434677E-01
  0.1644313037395477E+00  0.2000000029802322E+00  0.1000014248775282E+06  0.6081587791442871E+01 -0.2473916858434677E-01
  0.1647880770453402E+00  0.2000000029802322E+00  0.1000014196067055E+06  0.6081595897369483E+01 -0.2316471349914166E-01
  0.1655670486693283E+00  0.2000000029802322E+00  0.1000014187991841E+06  0.6081620693289720E+01 -0.2457288828232168E-01
  0.1666307521923854E+00  0.2000000029802322E+00  0.1000014217842950E+06  0.6081586360756392E+01 -0.2396439866216522E-01
  0.1677951442137884E+00  0.2000000029802323E+00  0.1000014177294050E+06  0.6081591129042579E+01 -0.2415929400040522E-01
  0.1688588477368455E+00  0.2000000029802322E+00  0.1000014176532863E+06  0.6081705571593960E+01 -0.2516084011109186E-01
  0.1696378193608334E+00  0.2000000029802322E+00  0.1000014116978356E+06  0.6081878185906548E+01 -0.2390249952729475E-01
  0.1699945926666260E+00  0.2000000029802322E+00  0.1000014068120273E+06  0.6081850051879883E+01 -0.2539261057972908E-01
  0.1699945926666260E+00  0.2000000029802322E+00  0.1000014068120273E+06  0.6081850051879883E+01 -0.2539261057972908E-01
  0.1703571216136221E+00  0.2000000029802322E+00  0.1000014069191326E+06  0.6081851005698072E+01 -0.2368630913675346E-01
  0.1711486599882684E+00  0.2000000029802322E+00  0.1000014124665505E+06  0.6081768989484399E+01 -0.2502223238233953E-01
  0.1722295236960318E+00  0.2000000029802322E+00  0.1000014106661185E+06  0.6081841468193244E+01 -0.2483186528690532E-01
  0.1734127002581689E+00  0.2000000029802323E+00  0.1000013985126835E+06  0.6082000256164167E+01 -0.2500943767128250E-01
  0.1744935639659324E+00  0.2000000029802322E+00  0.1000014113946780E+06  0.6082087516747528E+01 -0.2534857987559717E-01
  0.1752851023405786E+00  0.2000000029802322E+00  0.1000014108266537E+06  0.6082067966433215E+01 -0.2430662275616528E-01
  0.1756476312875748E+00  0.2000000029802322E+00  0.1000013961453489E+06  0.6082088470458984E+01 -0.2483244985342026E-01
  0.1756476312875748E+00  0.2000000029802322E+00  0.1000013961453489E+06  0.6082088470458984E+01 -0.2483244985342026E-01
  0.1760159139645537E+00  0.2000000029802322E+00  0.1000014045768939E+06  0.6082067966451000E+01 -0.2359209744325927E-01
  0.1768200149169377E+00  0.2000000029802322E+00  0.1000014093286563E+06  0.6082100868656700E+01 -0.2451088339470666E-01
  0.1779180331111890E+00  0.2000000029802322E+00  0.1000014079742221E+06  0.6082212448250782E+01 -0.2347380055651753E-01
  0.1791199879764575E+00  0.2000000029802323E+00  0.1000014000357087E+06  0.6082319259548706E+01 -0.2305772726767298E-01
  0.1802180061707088E+00  0.2000000029802322E+00  0.1000014043434843E+06  0.6082352638399046E+01 -0.2357790426354264E-01
  0.1810221071230927E+00  0.2000000029802322E+00  0.1000014014904367E+06  0.6082296848331477E+01 -0.2181598866499912E-01
  0.1813903898000717E+00  0.2000000029802322E+00  0.1000013940953907E+06  0.6082289218902588E+01 -0.2448040805757046E-01
  0.1813903898000717E+00  0.2000000029802322E+00  0.1000013940953907E+06  0.6082289218902588E+01 -0.2448040805757046E-01
  0.1817615488642369E+00  0.2000000029802322E+00  0.1000014051633105E+06  0.6082293033773448E+01 -0.2141118795133096E-01
  0.1825719300622595E+00  0.2000000029802322E+00  0.1000014105600755E+06  0.6082485198483221E+01 -0.2268762107092838E-01
  0.1836785240752002E+00  0.2000000029802322E+00  0.1000014097034734E+06  0.6082578659083192E+01 -0.2211240875041883E-01
  0.1848898665326336E+00  0.2000000029802323E+00  0.1000014095927673E+06  0.6082567215021940E+01 -0.2235897427318421E-01
  0.1859964605455743E+00  0.2000000029802322E+00  0.1000014157182369E+06  0.6082516670210977E+01 -0.2305585088248773E-01
  0.1868068417435969E+00  0.2000000029802322E+00  0.1000014114120640E+06  0.6082578658921434E+01 -0.2232673116677648E-01
  0.1871780008077621E+00  0.2000000029802322E+00  0.1000014037883128E+06  0.6082623004913330E+01 -0.2369244955480099E-01
  0.1871780008077621E+00  0.2000000029802322E+00  0.1000014037883128E+06  0.6082623004913330E+01 -0.2369244955480099E-01
  0.1875520381703343E+00  0.2000000029802322E+00  0.1000014047347362E+06  0.6082671642863483E+01 -0.2236830867397028E-01
  0.1883687037869162E+00  0.2000000029802322E+00  0.1000014130065615E+06  0.6082754611922154E+01 -0.2337287895606496E-01
  0.1894838793167647E+00  0.2000000029802322E+00  0.1000014142355146E+06  0.6082710743020226E+01 -0.2291009734307080E-01
  0.1907046156039658E+00  0.2000000029802323E+00  0.1000014029098826E+06  0.6082694053665968E+01 -0.2319350887145536E-01
  0.1918197911338144E+00  0.2000000029802322E+00  0.1000014069882297E+06  0.6082774639861651E+01 -0.2416245443282081E-01
  0.1926364567503962E+00  0.2000000029802322E+00  0.1000014048774422E+06  0.6082970141692364E+01 -0.2352469778984973E-01
  0.1930104941129684E+00  0.2000000029802322E+00  0.1000013919514660E+06  0.6082983493804932E+01 -0.2475293725728989E-01
  0.1930104941129684E+00  0.2000000029802322E+00  0.1000013919514660E+06  0.6082983493804932E+01 -0.2475293725728989E-01
  0.1933902852055235E+00  0.2000000029802322E+00  0.1000014074563256E+06  0.6082979678823537E+01 -0.2338954293559319E-01
  0.1942195133998430E+00  0.2000000029802322E+00  0.1000014042684836E+06  0.6082932472266567E+01 -0.2404251619674486E-01
  0.1953518434161794E+00  0.2000000029802322E+00  0.1000013952986898E+06  0.6082957744853235E+01 -0.2360517251866956E-01
  0.1965913580065119E+00  0.2000000029802323E+00  0.1000014041219846E+06  0.6083048343293543E+01 -0.2362855679885048E-01
  0.1977236880228483E+00  0.2000000029802322E+00  0.1000014058083194E+06  0.6083146572215930E+01 -0.2380414626703624E-01
  0.1985529162171678E+00  0.2000000029802322E+00  0.1000013950886362E+06  0.6083180427614102E+01 -0.2317148117609381E-01
  0.1989327073097229E+00  0.2000000029802322E+00  0.1000013836565865E+06  0.6083163261413574E+01 -0.2256743423640728E-01
  0.1989327073097229E+00  0.2000000029802322E+00  0.1000013836565865E+06  0.6083163261413574E+01 -0.2256743423640728E-01
  0.1993211304306677E+00  0.2000000029802322E+00  0.1000013914882805E+06  0.6083171844496965E+01 -0.2308392206747634E-01
  0.2001692056212842E+00  0.2000000029802322E+00  0.1000013974749338E+06  0.6083181858060895E+01 -0.2230963673032466E-01
  0.2013272716410163E+00  0.2000000029802322E+00  0.1000013979748034E+06  0.6083265305223318E+01 -0.2255284164836276E-01
  0.2025949583642480E+00  0.2000000029802323E+00  0.1000014019610061E+06  0.6083385466861247E+01 -0.2232942646327322E-01
  0.2037530243839800E+00  0.2000000029802322E+00  0.1000013923360520E+06  0.6083436012266594E+01 -0.2143519001127525E-01
  0.2046010995745965E+00  0.2000000029802322E+00  0.1000013921991602E+06  0.6083363532529979E+01 -0.2198050541372041E-01
  0.2049895226955414E+00  0.2000000029802322E+00  0.1000013981543562E+06  0.6083355903625488E+01 -0.2030594460666180E-01
  0.2049895226955414E+00  0.2000000029802322E+00  0.1000013981543562E+06  0.6083355903625488E+01 -0.2030594460666180E-01
  0.2053808231592828E+00  0.2000000029802322E+00  0.1000014057950385E+06  0.6083362578421024E+01 -0.2250081477916757E-01
  0.2062351806819983E+00  0.2000000029802322E+00  0.1000014056260005E+06  0.6083605765305351E+01 -0.2159384733217855E-01
  0.2074018253695289E+00  0.2000000029802322E+00  0.1000013955613911E+06  0.6083708286268729E+01 -0.2243262104870192E-01
  0.2086789028037269E+00  0.2000000029802323E+00  0.1000013995884975E+06  0.6083684921184006E+01 -0.2259850679018021E-01
  0.2098455474912576E+00  0.2000000029802322E+00  0.1000013953778971E+06  0.6083636760832217E+01 -0.2214071079023573E-01
  0.2106999050139730E+00  0.2000000029802322E+00  0.1000013945018408E+06  0.6083748818241818E+01 -0.2353508847385355E-01
  0.2110912054777145E+00  0.2000000029802322E+00  0.1000014049952781E+06  0.6083800792694092E+01 -0.2159809321165085E-01
  0.2110912054777145E+00  0.2000000029802322E+00  0.1000014049952781E+06  0.6083800792694092E+01 -0.2159809321165085E-01
  0.2114911379698458E+00  0.2000000029802322E+00  0.1000013956469179E+06  0.6083840847044502E+01 -0.2377057482675944E-01
  0.2123643424888582E+00  0.2000000029802322E+00  0.1000013948042115E+06  0.6083905220027148E+01 -0.2298261408149046E-01
  0.2135567231797846E+00  0.2000000029802322E+00  0.1000014004447622E+06  0.6083858966776315E+01 -0.2313680672535444E-01
  0.2148619727468817E+00  0.2000000029802323E+00  0.1000014005850781E+06  0.6083859920448188E+01 -0.2315425023170542E-01
  0.2160543534378080E+00  0.2000000029802322E+00  0.1000013984443820E+06  0.6083973408300086E+01 -0.2317517212483550E-01
  0.2169275579568204E+00  0.2000000029802322E+00  0.1000013914954555E+06  0.6084125995616241E+01 -0.2381079666759988E-01
  0.2173274904489517E+00  0.2000000029802322E+00  0.1000013842716971E+06  0.6084093093872070E+01 -0.2246394194662571E-01
  0.2173274904489517E+00  0.2000000029802322E+00  0.1000013842716971E+06  0.6084093093872070E+01 -0.2246394194662571E-01
  0.2177331757154555E+00  0.2000000029802322E+00  0.1000013878597584E+06  0.6084111213619424E+01 -0.2328482923397954E-01
  0.2186189407257452E+00  0.2000000029802322E+00  0.1000013934520976E+06  0.6084050178601206E+01 -0.2342139753273355E-01
  0.2198284730540503E+00  0.2000000029802322E+00  0.1000013944904485E+06  0.6084120750592364E+01 -0.2315018815414214E-01
  0.2211524978054773E+00  0.2000000029802323E+00  0.1000013906882008E+06  0.6084282874876433E+01 -0.2286721167327680E-01
  0.2223620301337824E+00  0.2000000029802322E+00  0.1000013914309570E+06  0.6084364414119890E+01 -0.2299460896283898E-01
  0.2232477951440721E+00  0.2000000029802322E+00  0.1000013887445822E+06  0.6084280014154187E+01 -0.2213067540825421E-01
  0.2236534804105759E+00  0.2000000029802322E+00  0.1000013784851489E+06  0.6084279060363770E+01 -0.2328952588140965E-01
  0.2236534804105759E+00  0.2000000029802322E+00  0.1000013784851489E+06  0.6084279060363770E+01 -0.2328952588140965E-01
  0.2240706760038765E+00  0.2000000029802322E+00  0.1000013905050559E+06  0.6084264277365363E+01 -0.2186081973013269E-01
  0.2249815724290224E+00  0.2000000029802322E+00  0.1000013951632016E+06  0.6084457396797077E+01 -0.2199593081242554E-01
  0.2262254222776310E+00  0.2000000029802322E+00  0.1000013873524459E+06  0.6084566593214265E+01 -0.2207195593551559E-01
  0.2275870129917248E+00  0.2000000029802323E+00  0.1000013873006687E+06  0.6084555625989635E+01 -0.2235731667245839E-01
  0.2288308628403334E+00  0.2000000029802322E+00  0.1000013881647067E+06  0.6084509849720653E+01 -0.2237592634983396E-01
  0.2297417592654793E+00  0.2000000029802322E+00  0.1000013901662234E+06  0.6084661008683368E+01 -0.2303352478527152E-01
  0.2301589548587799E+00  0.2000000029802322E+00  0.1000013941255350E+06  0.6084738731384277E+01 -0.2207019366323948E-01
  0.2301589548587799E+00  0.2000000029802322E+00  0.1000013941255350E+06  0.6084738731384277E+01 -0.2207019366323948E-01
  0.2305819051376737E+00  0.2000000029802322E+00  0.1000013914267291E+06  0.6084792136635624E+01 -0.2339754977153356E-01
  0.2315053662270176E+00  0.2000000029802322E+00  0.1000013876592602E+06  0.6084845066063472E+01 -0.2310780546729189E-01
  0.2327663734112233E+00  0.2000000029802322E+00  0.1000013873899124E+06  0.6084811210657930E+01 -0.2329391942594249E-01
  0.2341467455472499E+00  0.2000000029802323E+00  0.1000013922346684E+06  0.6084842205136460E+01 -0.2326911475592830E-01
  0.2354077527314556E+00  0.2000000029802322E+00  0.1000013927835926E+06  0.6084949493180891E+01 -0.2329026877538612E-01
  0.2363312138207995E+00  0.2000000029802322E+00  0.1000013914216518E+06  0.6085036277872800E+01 -0.2331624914760333E-01
  0.2367541640996933E+00  0.2000000029802322E+00  0.1000013874230684E+06  0.6085003376007080E+01 -0.2343295328319073E-01
  0.2367541640996933E+00  0.2000000029802322E+00  0.1000013874230684E+06  0.6085003376007080E+01 -0.2343295328319073E-01
  0.2371886218385528E+00  0.2000000029802322E+00  0.1000013926698523E+06  0.6085010528554981E+01 -0.2340244315726993E-01
  0.2381372080833719E+00  0.2000000029802322E+00  0.1000013889715606E+06  0.6085039615312209E+01 -0.2356049188882183E-01
  0.2394325242405536E+00  0.2000000029802322E+00  0.1000013778461934E+06  0.6085110664101331E+01 -0.2399417659273431E-01
  0.2408504529828427E+00  0.2000000029802323E+00  0.1000013782650969E+06  0.6085188865841136E+01 -0.2386159637913509E-01
  0.2421457691400243E+00  0.2000000029802322E+00  0.1000013742042236E+06  0.6085204124302654E+01 -0.2316294430293662E-01
  0.2430943553848435E+00  0.2000000029802322E+00  0.1000013730739373E+06  0.6085183620456434E+01 -0.2287098015218223E-01
  0.2435288131237030E+00  0.2000000029802322E+00  0.1000013815269678E+06  0.6085207462310791E+01 -0.2285095676779747E-01
  0.7366882264614105E-01  0.2000000029802322E+00  0.1000014279466613E+06  0.6079137802124023E+01 -0.4076716303825378E-01
  0.7395078886166336E-01  0.2000000029802322E+00  0.1000014279466625E+06  0.6079142570485368E+01 -0.4071570220091835E-01
  0.7456642819691904E-01  0.2000000029802322E+00  0.1000014279466801E+06  0.6079134941205293E+01 -0.4050549591874416E-01
  0.7540709775365012E-01  0.2000000029802322E+00  0.1000014279466837E+06  0.6079097270846203E+01 -0.4021027581539919E-01
  0.7632734376513345E-01  0.2000000029802323E+00  0.1000014279466579E+06  0.6079060554574722E+01 -0.3984872335391165E-01
  0.7716801332186451E-01  0.2000000029802322E+00  0.1000014279466208E+06  0.6079054355675266E+01 -0.3952247108500526E-01
  0.7778365265712021E-01  0.2000000029802322E+00  0.1000014279466266E+06  0.6079068183905221E+01 -0.3923057016087021E-01
  0.7806561887264252E-01  0.2000000029802322E+00  0.1000014259021673E+06  0.6079060077667236E+01 -0.3942214325070381E-01
  0.7806561887264252E-01  0.2000000029802322E+00  0.1000014259021673E+06  0.6079060077667236E+01 -0.3942214325070381E-01
  0.7835046243096139E-01  0.2000000029802322E+00  0.1000014290931292E+06  0.6079063415537060E+01 -0.3913251298654372E-01
  0.7897238409831610E-01  0.2000000029802322E+00  0.1000014277090210E+06  0.6079068660739851E+01 -0.3900688155362435E-01
  0.7982163232284575E-01  0.2000000029802322E+00  0.1000014278588676E+06  0.6079035282083695E+01 -0.3812990608361984E-01
  0.8075126904529542E-01  0.2000000029802323E+00  0.1000014378210387E+06  0.6078991889991523E+01 -0.3798912019648341E-01
  0.8160051726982506E-01  0.2000000029802322E+00  0.1000014394312574E+06  0.6078979015353879E+01 -0.3868872309624940E-01
  0.8222243893717975E-01  0.2000000029802322E+00  0.1000014348708640E+06  0.6078996658317783E+01 -0.3855328290698559E-01
  0.8250728249549866E-01  0.2000000029802322E+00  0.1000014359043478E+06  0.6078990936279297E+01 -0.3838161751627922E-01
  0.8250728249549866E-01  0.2000000029802322E+00  0.1000014359043478E+06  0.6078990936279297E+01 -0.3838161751627922E-01
  0.8280075808220733E-01  0.2000000029802322E+00  0.1000014345846582E+06  0.6078990936306450E+01 -0.3833318580174223E-01
  0.8344152674585902E-01  0.2000000029802322E+00  0.1000014395946985E+06  0.6078986167909345E+01 -0.3832841705717672E-01
  0.8431651097378437E-01  0.2000000029802322E+00  0.1000014377637739E+06  0.6078997611931640E+01 -0.3888958880254122E-01
  0.8527431982913311E-01  0.2000000029802323E+00  0.1000014255078221E+06  0.6079015255025663E+01 -0.3872364446699551E-01
  0.8614930405705847E-01  0.2000000029802322E+00  0.1000014263173321E+06  0.6079021453860334E+01 -0.3780468263359542E-01
  0.8679007272071011E-01  0.2000000029802322E+00  0.1000014312664649E+06  0.6079017639159436E+01 -0.3764438318307679E-01
  0.8708354830741882E-01  0.2000000029802322E+00  0.1000014270202717E+06  0.6079021930694580E+01 -0.3770849481225014E-01
  0.8708354830741882E-01  0.2000000029802322E+00  0.1000014270202717E+06  0.6079021930694580E+01 -0.3770849481225014E-01
  0.8737990075911893E-01  0.2000000029802322E+00  0.1000014318726404E+06  0.6079022407586419E+01 -0.3749945468921406E-01
  0.8802695071163941E-01  0.2000000029802322E+00  0.1000014299701611E+06  0.6079007148751437E+01 -0.3731623969580480E-01
  0.8891051218280874E-01  0.2000000029802322E+00  0.1000014231910066E+06  0.6079041480991891E+01 -0.3698865714820665E-01
  0.8987771018972315E-01  0.2000000029802323E+00  0.1000014231169000E+06  0.6079095840474588E+01 -0.3668128688840470E-01
  0.9076127166089247E-01  0.2000000029802322E+00  0.1000014231682237E+06  0.6079115390801433E+01 -0.3644003438170356E-01
  0.9140832161341292E-01  0.2000000029802322E+00  0.1000014226203548E+06  0.6079101085649961E+01 -0.3619261413690926E-01
  0.9170467406511307E-01  0.2000000029802322E+00  0.1000014248844012E+06  0.6079112529754639E+01 -0.3619239106774330E-01
  0.9170467406511307E-01  0.2000000029802322E+00  0.1000014248844012E+06  0.6079112529754639E+01 -0.3619239106774330E-01
  0.9200965806739782E-01  0.2000000029802322E+00  0.1000014225362428E+06  0.6079112529647135E+01 -0.3601363981892905E-01
  0.9267555397298508E-01  0.2000000029802322E+00  0.1000014231757391E+06  0.6079086303741374E+01 -0.3589915819562552E-01
  0.9358485002299552E-01  0.2000000029802322E+00  0.1000014231308912E+06  0.6079156875564441E+01 -0.3563267379842987E-01
  0.9458021860340829E-01  0.2000000029802323E+00  0.1000014232230043E+06  0.6079263687170163E+01 -0.3535350032053639E-01
  0.9548951465341871E-01  0.2000000029802322E+00  0.1000014312878768E+06  0.6079299449986856E+01 -0.3514320854589241E-01
  0.9615541055900595E-01  0.2000000029802322E+00  0.1000014336932101E+06  0.6079258918827867E+01 -0.3489388191655325E-01
  0.9646039456129074E-01  0.2000000029802322E+00  0.1000014299763733E+06  0.6079277515411377E+01 -0.3493300825357437E-01
  0.9646039456129074E-01  0.2000000029802322E+00  0.1000014299763733E+06  0.6079277515411377E+01 -0.3493300825357437E-01
  0.9677113277136351E-01  0.2000000029802322E+00  0.1000014325647121E+06  0.6079274654445194E+01 -0.3473727498349660E-01
  0.9744959229791858E-01  0.2000000029802322E+00  0.1000014325646968E+06  0.6079271316513944E+01 -0.3465155899515596E-01
  0.9837604425897152E-01  0.2000000029802322E+00  0.1000014325646950E+06  0.6079302310990366E+01 -0.3436889458980255E-01
  0.9939019270191639E-01  0.2000000029802323E+00  0.1000014325647017E+06  0.6079339981047229E+01 -0.3411882758653720E-01
  0.1003166446629693E+00  0.2000000029802322E+00  0.1000014325647051E+06  0.6079349517809544E+01 -0.3393325922729112E-01
  0.1009951041895244E+00  0.2000000029802322E+00  0.1000014325647180E+06  0.6079334258995418E+01 -0.3369709419745145E-01
  0.1013058423995972E+00  0.2000000029802322E+00  0.1000014325647589E+06  0.6079340457916260E+01 -0.3373083844780922E-01
  0.1013058423995972E+00  0.2000000029802322E+00  0.1000014325647589E+06  0.6079340457916260E+01 -0.3373083844780922E-01
  0.1016194579524665E+00  0.2000000029802322E+00  0.1000014325647498E+06  0.6079334735877548E+01 -0.3351957041774566E-01
  0.1023041998111206E+00  0.2000000029802322E+00  0.1000014325647189E+06  0.6079345703182024E+01 -0.3346120559293855E-01
  0.1032392304399721E+00  0.2000000029802322E+00  0.1000014325647115E+06  0.6079374790180878E+01 -0.3320854918727217E-01
  0.1042627695938833E+00  0.2000000029802323E+00  0.1000014325647192E+06  0.6079400062568327E+01 -0.3291263428654241E-01
  0.1051978002227348E+00  0.2000000029802322E+00  0.1000014325647381E+06  0.6079407691971011E+01 -0.3272092453866055E-01
  0.1058825420813889E+00  0.2000000029802322E+00  0.1000014325647347E+06  0.6079395770995917E+01 -0.3235745094698819E-01
  0.1061961576342583E+00  0.2000000029802322E+00  0.1000014319343869E+06  0.6079394340515137E+01 -0.3282774239778519E-01
  0.1061961576342583E+00  0.2000000029802322E+00  0.1000014319343869E+06  0.6079394340515137E+01 -0.3282774239778519E-01
  0.1065155273949157E+00  0.2000000029802322E+00  0.1000014329318244E+06  0.6079387664806603E+01 -0.3223419913845834E-01
  0.1072128328745375E+00  0.2000000029802322E+00  0.1000014324683517E+06  0.6079418182318946E+01 -0.3256881941720647E-01
  0.1081650194144316E+00  0.2000000029802322E+00  0.1000014302635300E+06  0.6079444885270797E+01 -0.3215537876375158E-01
  0.1092073384308748E+00  0.2000000029802323E+00  0.1000014302157354E+06  0.6079457759843983E+01 -0.3199425284127883E-01
  0.1101595249707689E+00  0.2000000029802322E+00  0.1000014305999268E+06  0.6079461574545159E+01 -0.3214115570749778E-01
  0.1108568304503907E+00  0.2000000029802322E+00  0.1000014294829490E+06  0.6079448223132700E+01 -0.3159705906618069E-01
  0.1111762002110481E+00  0.2000000029802322E+00  0.1000014317018810E+06  0.6079437255859375E+01 -0.3228880092501640E-01
  0.1111762002110481E+00  0.2000000029802322E+00  0.1000014317018810E+06  0.6079437255859375E+01 -0.3228880092501640E-01
  0.1115013246572988E+00  0.2000000029802322E+00  0.1000014274162368E+06  0.6079431057361569E+01 -0.3134342086579867E-01
  0.1122111948011186E+00  0.2000000029802322E+00  0.1000014314652104E+06  0.6079546451184033E+01 -0.3205636607911738E-01
  0.1131805386766098E+00  0.2000000029802322E+00  0.1000014300415364E+06  0.6079605579357150E+01 -0.3159487866693061E-01
  0.1142416391149857E+00  0.2000000029802323E+00  0.1000014177728308E+06  0.6079601287812047E+01 -0.3122231148790993E-01
  0.1152109829904769E+00  0.2000000029802322E+00  0.1000014258575574E+06  0.6079579830132698E+01 -0.3132417289906973E-01
  0.1159208531342967E+00  0.2000000029802322E+00  0.1000014271594277E+06  0.6079587459482426E+01 -0.3002835329833970E-01
  0.1162459775805473E+00  0.2000000029802322E+00  0.1000014149856569E+06  0.6079586982727051E+01 -0.3233551234006882E-01
  0.1371980756521225E+00  0.2000000029802322E+00  0.1000014169471295E+06  0.6080286502838135E+01 -0.2685821615159512E-01
