  0.3068437104183482E-01 -0.2897825331657908E-02  0.9999089852594235E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3119038492065160E-01 -0.2994950995493478E-02  0.9999084297377247E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3156107594094322E-01 -0.3065427003166421E-02  0.9999079901931870E+05  0.8887439549832182E-06 -0.1682755810031482E-06
  0.3173089027404785E-01 -0.3097521606832743E-02  0.9999077680125175E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3173089027404785E-01 -0.3097521606832743E-02  0.9999077680125175E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3190072354468766E-01 -0.3129513639444189E-02  0.9999076617116311E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3227160414365093E-01 -0.3198981267420487E-02  0.9999072648907728E+05  0.1777023312721812E-05 -0.3315325740558674E-06
  0.3277820529824830E-01 -0.3292992084555805E-02  0.9999067180251124E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3333296599287764E-01 -0.3394778309871306E-02  0.9999061700997224E+05  0.9853846617188308E-07 -0.1797193920672904E-07
  0.3383994255864255E-01 -0.3486736418109285E-02  0.9999056334918880E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3421132544358632E-01 -0.3553457599015548E-02  0.9999052924910538E+05  0.2617683521130954E-05 -0.4683715500613170E-06
  0.3438145294785500E-01 -0.3583840792998672E-02  0.9999051740434064E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3438145294785500E-01 -0.3583840792998672E-02  0.9999051740434064E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3455159954807745E-01 -0.3614115033393066E-02  0.9999049312509950E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3492315851418348E-01 -0.3679846231426857E-02  0.9999046040745990E+05  0.7832528003377791E-06 -0.1380138024374175E-06
  0.3543067325486546E-01 -0.3768786245706243E-02  0.9999041424636588E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3598641715163102E-01 -0.3865063205839962E-02  0.9999035957321260E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3649427649466134E-01 -0.3952026392202684E-02  0.9999031965461542E+05  0.2204652725912926E-05 -0.3754093903369916E-06
  0.3686629652570994E-01 -0.4015112669056116E-02  0.9999029035301291E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3703671321272850E-01 -0.4043837543576956E-02  0.9999026785331516E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3703671321272850E-01 -0.4043837543576956E-02  0.9999026785331516E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3720714495202797E-01 -0.4072462937258397E-02  0.9999026006566746E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3757932073469654E-01 -0.4134606628943608E-02  0.9999022587103787E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3808766501274179E-01 -0.4218675630629547E-02  0.9999017968555291E+05  0.1622635613691914E-05 -0.2668546691419718E-06
  0.3864430010700274E-01 -0.4309657304595167E-02  0.9999014037739487E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3915295817857710E-01 -0.4391816730023066E-02  0.9999009521724893E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3952555380515035E-01 -0.4451405480710216E-02  0.9999006660454115E+05  0.2195468523703205E-05 -0.3496318217845985E-06
  0.3969623148441315E-01 -0.4478534217923880E-02  0.9999005741867021E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3969623148441315E-01 -0.4478534217923880E-02  0.9999005741867021E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.3986692384774763E-01 -0.4505565615794962E-02  0.9999004105172123E+05  0.3421451419439118E-05 -0.5408199737481621E-06
  0.4023966356025775E-01 -0.4564238087323241E-02  0.9999001479297223E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4074876657316712E-01 -0.4643587170946526E-02  0.9998997672932858E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4130621723398992E-01 -0.4729428767844160E-02  0.9998993755623377E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4181560665481130E-01 -0.4806916913206418E-02  0.9998989857444781E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4218872957030349E-01 -0.4863099519541858E-02  0.9998987431247256E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4235964640974998E-01 -0.4888672381639481E-02  0.9998986810490295E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4235964640974998E-01 -0.4888672381639481E-02  0.9998986810490295E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4253057801845284E-01 -0.4914146289770357E-02  0.9998985166592203E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4290383583495719E-01 -0.4969425890039514E-02  0.9998982821202112E+05  0.7787991042167790E-06 -0.1148444297182909E-06
  0.4341363689385734E-01 -0.5044159034817021E-02  0.9998979678435634E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4397183918581360E-01 -0.5124970394932903E-02  0.9998975765329345E+05  0.2368918974749024E-05 -0.3406946730320520E-06
  0.4448190383127820E-01 -0.5197883965141856E-02  0.9998972725134830E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4485551431666247E-01 -0.5250729043278332E-02  0.9998970937925469E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4502665251493454E-01 -0.5274776834994555E-02  0.9998969877427144E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1427478343248367E-01  0.9271227172575891E-03  0.9999360155126218E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1438300343902210E-01  0.8971987493484463E-03  0.9999359085777284E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1461928881371946E-01  0.8318633627040840E-03  0.9999355601385882E+05  0.9560518016889169E-06 -0.2649010234363298E-06
  0.1494194188319294E-01  0.7426464017599668E-03  0.9999349966842377E+05  0.2619088875414854E-06 -0.7239522684819561E-07
  0.1529513678349407E-01  0.6449843039617096E-03  0.9999342946011825E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1561778985296755E-01  0.5557673430175924E-03  0.9999335197396380E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1585407522766491E-01  0.4904319563732297E-03  0.9999328088463694E+05  0.1664542894586843E-05 -0.4617251570185245E-06
  0.1596229523420334E-01  0.4605079884640872E-03  0.9999324179383984E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1259328052401543E-01  0.1414949074387550E-02  0.9999407217413280E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1270091775795980E-01  0.1382988562259189E-02  0.9999404297149563E+05  0.1391470194374825E-05 -0.4125468204671892E-06
  0.1293602474737045E-01  0.1313528708082478E-02  0.9999397846197066E+05  0.1611362040196642E-05 -0.4743003694807373E-06
  0.1325727702293556E-01  0.1219393257266014E-02  0.9999389009417982E+05  0.2442003268508125E-06 -0.7122978755447075E-07
  0.1360921426657872E-01  0.1117291582246498E-02  0.9999378861967640E+05  0.2954204993060537E-05 -0.8528011013580283E-06
  0.1393097032339147E-01  0.1024881764060811E-02  0.9999370425232043E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1416675135310725E-01  0.9577307412478166E-03  0.9999363885426204E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1427478343248367E-01  0.9271227172575891E-03  0.9999360155126218E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1091887243092060E-01  0.1926595577970147E-02  0.9999458888714240E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1102601532448777E-01  0.1893011110882338E-02  0.9999455329764613E+05  0.1916365902030748E-05 -0.5997371896271734E-06
  0.1126006172294188E-01  0.1820051445788691E-02  0.9999447715586274E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1157990725942490E-01  0.1721238612570132E-02  0.9999437487396202E+05  0.1168420591202394E-05 -0.3590881395145885E-06
  0.1193035956375923E-01  0.1614151399527757E-02  0.9999426557011381E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1225080929541921E-01  0.1517310116789235E-02  0.9999417184347073E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1248566408422794E-01  0.1446988311864825E-02  0.9999410189871868E+05  0.1481193211312444E-05 -0.4416312845257497E-06
  0.1259328052401543E-01  0.1414949074387550E-02  0.9999407217413280E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.9253147989511490E-02  0.2465843223035336E-02  0.9999518432652677E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.9359677882112859E-02  0.2430354491827410E-02  0.9999513976226248E+05  0.2216789902854082E-05 -0.7372650166650081E-06
  0.9592412595055362E-02  0.2353301014172480E-02  0.9999505369786511E+05  0.2986628176216891E-05 -0.9844774768028658E-06
  0.9910526211174589E-02  0.2249039597981681E-02  0.9999493771704983E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1025916103400256E-01  0.2136175487613783E-02  0.9999481260648946E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1057802204925475E-01  0.2034228084750013E-02  0.9999470310957637E+05  0.1348918067428121E-05 -0.4287124281632663E-06
  0.1081175675404292E-01  0.1960270669634827E-02  0.9999462459723718E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.1091887243092060E-01  0.1926595577970147E-02  0.9999458888714240E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7598370313644409E-02  0.3037801478058100E-02  0.9999589499277368E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7704109652597625E-02  0.3000018182048677E-02  0.9999585030108449E+05  0.1897437962133900E-05 -0.6768182638272797E-06
  0.7935160455803447E-02  0.2918048547073622E-02  0.9999574277625204E+05  0.2000388845121012E-05 -0.7060135319993855E-06
  0.8251068079406790E-02  0.2807281704701744E-02  0.9999560141006741E+05  0.2050745356165455E-06 -0.7141991857620883E-07
  0.8597411752768250E-02  0.2687571289252613E-02  0.9999544950392982E+05  0.3834944296939407E-05 -0.1315554943484347E-05
  0.8914292706845512E-02  0.2579620743804470E-02  0.9999531636070565E+05  0.1875522709562962E-05 -0.6345141640036648E-06
  0.9146645789508374E-02  0.2501419207873839E-02  0.9999522628295013E+05  0.6174313708009706E-06 -0.2066905465210316E-06
  0.9253147989511490E-02  0.2465843223035336E-02  0.9999518432652677E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5958188325166702E-02  0.3650359809398651E-02  0.9999679756025792E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6062843185466293E-02  0.3609657527297639E-02  0.9999673211774419E+05  0.1532844893794531E-05 -0.5950937615519595E-06
  0.6291596867716220E-02  0.3521464811335312E-02  0.9999659619378396E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6604524371674171E-02  0.3402532917244105E-02  0.9999641404336755E+05  0.1754257308332218E-05 -0.6612655421899972E-06
  0.6947813179080294E-02  0.3274324937574883E-02  0.9999621434552793E+05  0.1761029152675660E-05 -0.6516683258426123E-06
  0.7262092847881851E-02  0.3159013935542725E-02  0.9999605766630633E+05  0.3725997102189869E-05 -0.1355546427323386E-05
  0.7492655675684634E-02  0.3075665836564030E-02  0.9999594870337978E+05  0.7470028825832569E-06 -0.2682381442254016E-06
  0.7598370313644409E-02  0.3037801478058100E-02  0.9999589499277368E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4338952712714672E-02  0.4316319245845079E-02  0.9999799817186961E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4442001127714339E-02  0.4271682979637585E-02  0.9999791277420505E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4667372665759966E-02  0.4175143487839394E-02  0.9999772494070066E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4975959453454430E-02  0.4045351367536335E-02  0.9999747636595571E+05  0.3195950282585317E-05 -0.1329886698562950E-05
  0.5314864200740481E-02  0.3905966578333324E-02  0.9999721914927577E+05  0.1833157834661147E-05 -0.7449915178342360E-06
  0.5625474671430838E-02  0.3781095168466929E-02  0.9999699867133098E+05  0.7037775519732057E-07 -0.2799198248875094E-07
  0.5853553820985318E-02  0.3691139401608401E-02  0.9999685102360451E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5958188325166702E-02  0.3650359809398651E-02  0.9999679756025792E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4502665251493454E-01 -0.5274776834994555E-02  0.9998969877427144E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4529642826084426E-01 -0.5312489585940678E-02  0.9998967906946341E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4588556085347097E-01 -0.5394007694315385E-02  0.9998964854958780E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4669027784689309E-01 -0.5503498863026783E-02  0.9998960943446289E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4757148971995823E-01 -0.5620940447931807E-02  0.9998956266389508E+05  0.9237490479441579E-06 -0.1217648521700886E-06
  0.4837679436308032E-01 -0.5726021391225027E-02  0.9998952263098021E+05  0.2218236967682834E-05 -0.2865023857515379E-06
  0.4896671320883758E-01 -0.5801638784357715E-02  0.9998949410723668E+05  0.2086841495570890E-05 -0.2654583841301736E-06
  0.4923694953322411E-01 -0.5835894960910082E-02  0.9998947955110876E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4923694953322411E-01 -0.5835894960910082E-02  0.9998947955110876E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.4950721387701329E-01 -0.5869922318812357E-02  0.9998946992254033E+05  0.3182620924452060E-05 -0.3993293413581757E-06
  0.5009740027287736E-01 -0.5943410266857729E-02  0.9998944490102025E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5090352747632040E-01 -0.6041972518215691E-02  0.9998941410093447E+05  0.2644262885283779E-05 -0.3198720475213735E-06
  0.5178624495075357E-01 -0.6147498917359337E-02  0.9998938274782094E+05  0.6447903472118641E-06 -0.7616708046322463E-07
  0.5259289019878646E-01 -0.6241739090754114E-02  0.9998935205545714E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5318376971876951E-01 -0.6309444261527053E-02  0.9998933461212242E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5345444008708000E-01 -0.6340084131807089E-02  0.9998933432113807E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5345444008708000E-01 -0.6340084131807089E-02  0.9998933432113807E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5372513664773738E-01 -0.6370498202145560E-02  0.9998931756438217E+05  0.5324365452958187E-06 -0.5959607497484071E-07
  0.5431625374567844E-01 -0.6436109802928306E-02  0.9998929811929184E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5512362306169966E-01 -0.6523945150876489E-02  0.9998928094713362E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5600766212821918E-01 -0.6617766883352156E-02  0.9998925761619509E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5681547988372015E-01 -0.6701348902646715E-02  0.9998924249513274E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5740719697676863E-01 -0.6761269710139779E-02  0.9998923421383419E+05  0.2729623648792903E-06 -0.2738672179631942E-07
  0.5767824500799179E-01 -0.6788350176066160E-02  0.9998922672293548E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5767824500799179E-01 -0.6788350176066160E-02  0.9998922672293548E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5794931559144046E-01 -0.6815211693402897E-02  0.9998921876703795E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5854123867441620E-01 -0.6873074734970950E-02  0.9998921074044847E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.5934968498930716E-01 -0.6950347001586968E-02  0.9998920327093452E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6023487177473588E-01 -0.7032629266405447E-02  0.9998919554882943E+05  0.6290219349077532E-06 -0.5760771935697081E-07
  0.6104370947573767E-01 -0.7105691137027960E-02  0.9998919432115965E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6163615621856544E-01 -0.7157920827586019E-02  0.9998918971070051E+05  0.5630093162390443E-06 -0.4911763858698757E-07
  0.6190753355622292E-01 -0.7181482389569283E-02  0.9998918692629057E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6190753355622292E-01 -0.7181482389569283E-02  0.9998918692629057E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6217893038194485E-01 -0.7204820712635322E-02  0.9998918578131105E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6277155512693799E-01 -0.7254995169851266E-02  0.9998918813545076E+05  0.4524134540919844E-05 -0.3789111252340474E-06
  0.6358093598523876E-01 -0.7321777110246445E-02  0.9998919523173638E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6446711454950746E-01 -0.7392587448950201E-02  0.9998919536703362E+05  0.4154193608481970E-06 -0.3262884267283352E-07
  0.6527682974055013E-01 -0.7455179817831531E-02  0.9998920257106547E+05  0.7869905809067676E-07 -0.5985868144777674E-08
  0.6586990181013994E-01 -0.7499748786405699E-02  0.9998921250330156E+05  0.1491433779536885E-05 -0.1107197377184524E-06
  0.6614156067371368E-01 -0.7519803475588560E-02  0.9998921450529087E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6614156067371368E-01 -0.7519803475588560E-02  0.9998921450529087E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6641323491988591E-01 -0.7539638635265841E-02  0.9998921987993225E+05  0.9654655563618513E-06 -0.7009228174961825E-07
  0.6700645579519190E-01 -0.7582165288119480E-02  0.9998923389968739E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6781662945016055E-01 -0.7638506041497480E-02  0.9998925009703843E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.6870364775170182E-01 -0.7697889579244035E-02  0.9998926566067881E+05  0.1804820163440240E-05 -0.1183822138231108E-06
  0.6951410439138034E-01 -0.7750045753277968E-02  0.9998928912543035E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7010770388955312E-01 -0.7786973596824678E-02  0.9998931214321812E+05  0.2484769570790326E-05 -0.1523233757453575E-06
  0.7037959992885590E-01 -0.7803529035300016E-02  0.9998932206863546E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7037959992885590E-01 -0.7803529035300016E-02  0.9998932206863546E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7065150820090153E-01 -0.7819862111067983E-02  0.9998932730535491E+05  0.3312333630963938E-06 -0.1975969665916619E-07
  0.7124522939480167E-01 -0.7854740441305755E-02  0.9998934421683545E+05  0.2725339192668910E-05 -0.1576253816759504E-06
  0.7205606265414237E-01 -0.7900632930117413E-02  0.9998937483664684E+05  0.3337186268310624E-07 -0.1847491540974568E-08
  0.7294377177019014E-01 -0.7948573488124585E-02  0.9998941388544695E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7375483096087179E-01 -0.7990270985352349E-02  0.9998945371622404E+05  0.1275752015875621E-05 -0.6400876733940756E-07
  0.7434885444238332E-01 -0.8019536575099080E-02  0.9998948321119937E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7462093979120255E-01 -0.8032581768929958E-02  0.9998949474087340E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7462093979120255E-01 -0.8032581768929958E-02  0.9998949474087340E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7489303497025840E-01 -0.8045403564468995E-02  0.9998950730043883E+05  0.1792870155134206E-05 -0.8374100150163544E-07
  0.7548715488223129E-01 -0.8072611842473621E-02  0.9998953918148096E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7629851183916418E-01 -0.8108022737658139E-02  0.9998958596699871E+05  0.8831424115000629E-06 -0.3744692427734212E-07
  0.7718676674545409E-01 -0.8144478991807596E-02  0.9998964072834620E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7799829942676327E-01 -0.8175675639896208E-02  0.9998969478068470E+05  0.6372418623793642E-07 -0.2370688191603965E-08
  0.7859265445132280E-01 -0.8197245414261098E-02  0.9998973565962331E+05  0.1998381524319893E-05 -0.7069665208081067E-07
  0.7886488735675812E-01 -0.8206764236092567E-02  0.9998975285512944E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7886488735675812E-01 -0.8206764236092567E-02  0.9998975285512944E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7913712631779146E-01 -0.8216061492117715E-02  0.9998977535426636E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.7973154993761115E-01 -0.8235567653070021E-02  0.9998981955199181E+05  0.1560709674780464E-05 -0.4978190012216170E-07
  0.8054329896613861E-01 -0.8260446268701387E-02  0.9998988294135507E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8143195307900564E-01 -0.8285353601326963E-02  0.9998996094029745E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8224382306067524E-01 -0.8305982026239996E-02  0.9999003159776391E+05  0.1237721695346428E-05 -0.2989499901508396E-07
  0.8283840851123635E-01 -0.8319801592341669E-02  0.9999008479417754E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8311074227094650E-01 -0.8325767703354359E-02  0.9999010780544058E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8311074227094650E-01 -0.8325767703354359E-02  0.9999010780544058E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8338308230544668E-01 -0.8331440863540939E-02  0.9999013503711463E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8397771510636205E-01 -0.8343055810651123E-02  0.9999019444104888E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8478972429699926E-01 -0.8357206567726396E-02  0.9999027357997236E+05  0.7850847777583436E-06 -0.1273606267337466E-07
  0.8567862947337766E-01 -0.8370433794244887E-02  0.9999036717819197E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8649069799951856E-01 -0.8380449893673906E-02  0.9999045358359836E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8708541018909954E-01 -0.8386532824825632E-02  0.9999052198627044E+05  0.1965149194771277E-06 -0.1895570160762323E-08
  0.8735779672861099E-01 -0.8388965390622616E-02  0.9999055599215702E+05  0.0000000000000000E+00  0.0000000000000000E+00
  0.8735779672861099E-01 -0.8388965390622616E-02  0.9999055599215702E+05  0.0000000000000000E+00  0.0000000000000000E+00
